budget,case,n,method,port_response_mae,node_voltage_mae_norm,displacement_current_error_percent,peak_voltage_error_percent,peak_location_hit,peak_location_distance_norm,edge_retention
0.4,35,8,oracle_edge_current,6.418390369739938e-07,5.089445594170446e-08,28.892391700089924,4.266204188944824e-06,1.0,0.0,0.40625
0.4,35,8,learned_gate,6.418390369739938e-07,5.089445594170446e-08,28.892391700089924,4.266204188944824e-06,1.0,0.0,0.40625
0.4,36,4,distance,3.1282502818722374e-06,1.1680461903759482e-07,33.616608290965964,3.2532908271795183e-05,1.0,0.0,0.375
0.4,36,4,magnitude,2.621656561482601e-06,8.791324903157988e-08,28.517719417271415,2.0826857577669346e-05,1.0,0.0,0.375
0.4,36,4,fisher_proxy,1.518873664078472e-06,1.221995588084586e-07,24.69487740048894,2.0515660285248457e-05,1.0,0.0,0.375
0.4,36,4,oracle_edge_current,1.8588868351860261e-06,1.1679496967850599e-07,24.098025534915536,2.630554356599115e-05,1.0,0.0,0.375
0.4,36,4,learned_gate,1.8588868351860261e-06,1.1679496967850599e-07,24.098025534915536,2.630554356599115e-05,1.0,0.0,0.375
0.4,37,6,distance,1.9223998077377613e-06,1.1874979936974624e-07,37.766007801556015,1.582131278561093e-05,1.0,0.0,0.38888888888888884
0.4,37,6,magnitude,1.898166235456596e-06,1.1719086438179869e-07,37.40346017835512,1.572911012240605e-05,1.0,0.0,0.38888888888888884
0.4,37,6,fisher_proxy,1.3987503027596456e-06,1.2335521817068405e-07,33.90299912566695,1.4066429937874092e-05,1.0,0.0,0.38888888888888884
0.4,37,6,oracle_edge_current,1.3729600384888158e-06,1.1154819802770796e-07,32.57301706435901,1.2378332532979985e-05,1.0,0.0,0.38888888888888884
0.4,37,6,learned_gate,1.3729600384888158e-06,1.1154819802770796e-07,32.57301706435901,1.2378332532979985e-05,1.0,0.0,0.38888888888888884
0.4,38,8,distance,1.9774743992485276e-06,1.2305058402274708e-07,24.61877929453188,1.2864694751992382e-05,1.0,0.0,0.40625
0.4,38,8,magnitude,1.9774743992485276e-06,1.2305058402274708e-07,24.61877929453188,1.2864694751992382e-05,1.0,0.0,0.40625
0.4,38,8,fisher_proxy,1.3239555112294632e-06,1.3164683756475126e-07,23.113691989501813,9.732805964043073e-06,1.0,0.0,0.40625
0.4,38,8,oracle_edge_current,1.4535319619690793e-06,1.1225146267124277e-07,21.76090742761287,1.0011097433856632e-05,1.0,0.0,0.40625
0.4,38,8,learned_gate,1.4535319619690793e-06,1.1225146267124277e-07,21.76090742761287,1.0011097433856632e-05,1.0,0.0,0.40625
0.4,39,4,distance,4.205343074895699e-06,1.749776232906442e-07,40.26232804311552,4.575802861028654e-05,1.0,0.0,0.375
0.4,39,4,magnitude,3.407978391455878e-06,1.297459138089158e-07,33.49389642497687,2.998567958830212e-05,1.0,0.0,0.375
0.4,39,4,fisher_proxy,2.212969585031234e-06,1.690873044309422e-07,29.324642589111377,2.8910133906433152e-05,1.0,0.0,0.375
0.4,39,4,oracle_edge_current,2.212969585031234e-06,1.690873044309422e-07,29.324642589111377,2.8910133906433152e-05,1.0,0.0,0.375
0.4,39,4,learned_gate,2.212969585031234e-06,1.690873044309422e-07,29.324642589111377,2.8910133906433152e-05,1.0,0.0,0.375
0.4,40,6,distance,4.136505968985992e-06,2.267365120015298e-07,37.70081463246836,3.2628529153669016e-05,1.0,0.0,0.38888888888888884
0.4,40,6,magnitude,4.067993624260434e-06,2.192842898731218e-07,36.80920862682812,3.209456972604667e-05,1.0,0.0,0.38888888888888884
0.4,40,6,fisher_proxy,2.7251260394163536e-06,2.177477970198651e-07,30.244232476331383,2.711338369967354e-05,1.0,0.0,0.38888888888888884
0.4,40,6,oracle_edge_current,2.538583405425031e-06,2.1687552057131284e-07,29.596347168976,2.5659109928336415e-05,1.0,0.0,0.38888888888888884
0.4,40,6,learned_gate,2.538583405425031e-06,2.1687552057131284e-07,29.596347168976,2.5659109928336415e-05,1.0,0.0,0.38888888888888884
0.4,41,8,distance,5.5458375605334e-07,3.479535592559278e-08,27.192941753908574,3.854303511059518e-06,1.0,0.0,0.40625
0.4,41,8,magnitude,5.704807932535582e-07,2.8995762850566624e-08,26.156036784604193,3.2421165563657854e-06,1.0,0.0,0.40625
0.4,41,8,fisher_proxy,3.3349868056922286e-07,3.193095346829155e-08,22.357865165434237,2.4641718535392202e-06,1.0,0.0,0.40625
0.4,41,8,oracle_edge_current,3.788073265263587e-07,2.833726632812867e-08,21.675712045315663,2.6094519874159882e-06,1.0,0.0,0.40625
0.4,41,8,learned_gate,3.788073265263587e-07,2.833726632812867e-08,21.675712045315663,2.6094519874159882e-06,1.0,0.0,0.40625
0.4,42,4,distance,2.3343538954526584e-06,8.437347158896531e-08,44.31607489829501,2.283911522525529e-05,1.0,0.0,0.375
0.4,42,4,magnitude,2.0028881633860305e-06,6.558382474986064e-08,38.32387013662683,1.5340780158539312e-05,1.0,0.0,0.375
0.4,42,4,fisher_proxy,1.2486864997440783e-06,8.254233169095967e-08,32.033139126948754,1.4632144036589135e-05,1.0,0.0,0.375
0.4,42,4,oracle_edge_current,1.2486864997440783e-06,8.254233169095967e-08,32.033139126948754,1.4632144036589135e-05,1.0,0.0,0.375
0.4,42,4,learned_gate,1.2486864997440783e-06,8.254233169095967e-08,32.033139126948754,1.4632144036589135e-05,1.0,0.0,0.375
0.4,43,6,distance,1.0178435040530953e-06,6.137227577789582e-08,29.56168570415219,8.324003551109012e-06,1.0,0.0,0.38888888888888884
0.4,43,6,magnitude,1.004340013225265e-06,6.088214735917121e-08,29.303769385275334,8.295881275961599e-06,1.0,0.0,0.38888888888888884
0.4,43,6,fisher_proxy,7.337458568036174e-07,6.720121735187915e-08,27.96338614242163,7.498009808114754e-06,1.0,0.0,0.38888888888888884
0.4,43,6,oracle_edge_current,7.448347489615962e-07,5.730465031548158e-08,25.893815749567615,6.715665993993194e-06,1.0,0.0,0.38888888888888884
0.4,43,6,learned_gate,7.448347489615962e-07,5.730465031548158e-08,25.893815749567615,6.715665993993194e-06,1.0,0.0,0.38888888888888884
0.4,44,8,distance,2.1573614796735936e-06,1.257419664056497e-07,35.046430714495905,1.4209060802271052e-05,1.0,0.0,0.40625
0.4,44,8,magnitude,2.227537941921579e-06,1.1514580206027643e-07,34.772115377494515,1.2238512318588496e-05,1.0,0.0,0.40625
0.4,44,8,fisher_proxy,1.2894338616421344e-06,1.1255503670259299e-07,27.126243411642747,9.107063534660163e-06,1.0,0.0,0.40625
0.4,44,8,oracle_edge_current,1.2894338616421344e-06,1.1255503670259299e-07,27.126243411642747,9.107063534660163e-06,1.0,0.0,0.40625
0.4,44,8,learned_gate,1.2894338616421344e-06,1.1255503670259299e-07,27.126243411642747,9.107063534660163e-06,1.0,0.0,0.40625
0.4,45,4,distance,2.8947956433850173e-06,1.0702635492946145e-07,41.25453729786128,2.8391228418273933e-05,1.0,0.0,0.375
0.4,45,4,magnitude,2.0837690838527987e-06,1.1310382068554625e-07,33.048539001894014,2.9311329441840416e-05,1.0,0.0,0.375
0.4,45,4,fisher_proxy,1.5364622366268824e-06,1.1017174345488349e-07,30.474865588697753,1.8775126640916286e-05,1.0,0.0,0.375
0.4,45,4,oracle_edge_current,1.5364622366268824e-06,1.1017174345488349e-07,30.474865588697753,1.8775126640916286e-05,1.0,0.0,0.375
0.4,45,4,learned_gate,1.5364622366268824e-06,1.1017174345488349e-07,30.474865588697753,1.8775126640916286e-05,1.0,0.0,0.375
0.4,46,6,distance,4.718286550424069e-06,2.2466511390760093e-07,42.276080652669876,3.482029151735875e-05,1.0,0.0,0.38888888888888884
0.4,46,6,magnitude,3.6578403302048082e-06,2.297455475987718e-07,36.147936786699994,3.103499514325642e-05,1.0,0.0,0.38888888888888884
0.4,46,6,fisher_proxy,3.1096285572870027e-06,2.2791535777552646e-07,34.34207581918443,2.99935520916726e-05,1.0,0.0,0.38888888888888884
0.4,46,6,oracle_edge_current,2.3958743436395484e-06,2.2784607626611237e-07,30.141971049355814,2.5471998334981897e-05,1.0,0.0,0.38888888888888884
0.4,46,6,learned_gate,2.7173301384164425e-06,2.2082235083494432e-07,31.20479819397066,2.4959674657277004e-05,1.0,0.0,0.38888888888888884
0.4,47,8,distance,9.182933430158339e-07,5.0495265485444904e-08,28.855918450978013,5.567775705257773e-06,1.0,0.0,0.40625
0.4,47,8,magnitude,8.791557352491596e-07,5.353493266298846e-08,28.196145965525282,6.0962854615132106e-06,1.0,0.0,0.40625
0.4,47,8,fisher_proxy,5.637103384803499e-07,4.7213595991020655e-08,23.15101893561583,3.887252010406559e-06,1.0,0.0,0.40625
0.4,47,8,oracle_edge_current,5.637103384803499e-07,4.7213595991020655e-08,23.15101893561583,3.887252010406559e-06,1.0,0.0,0.40625
0.4,47,8,learned_gate,5.890848307869845e-07,4.571065394001379e-08,23.171475900059534,4.1458053344206055e-06,1.0,0.0,0.40625
0.4,48,4,distance,3.3694551558815315e-06,1.0819513845572367e-07,48.85084487518389,2.9978094643447346e-05,1.0,0.0,0.375
0.4,48,4,magnitude,2.4831255130465696e-06,1.1355245444748126e-07,39.48309695882905,3.085652378331388e-05,1.0,0.0,0.375
0.4,48,4,fisher_proxy,1.8861375079219355e-06,1.0648651865640506e-07,35.63481634240462,1.9503489440192103e-05,1.0,0.0,0.375
0.4,48,4,oracle_edge_current,1.716818041612936e-06,1.239747609400036e-07,33.78508372321364,2.6584810888666874e-05,1.0,0.0,0.375
0.4,48,4,learned_gate,1.716818041612936e-06,1.239747609400036e-07,33.78508372321364,2.6584810888666874e-05,1.0,0.0,0.375
0.4,49,6,distance,1.0900057320011615e-06,6.365556521514562e-08,29.381476872443614,8.578124870246635e-06,1.0,0.0,0.38888888888888884
0.4,49,6,magnitude,1.0702782513878512e-06,6.175372441308024e-08,28.76302444201409,8.46461947892865e-06,1.0,0.0,0.38888888888888884
0.4,49,6,fisher_proxy,7.675214335256531e-07,7.231077964696633e-08,27.624290387613936,7.827654094184889e-06,1.0,0.0,0.38888888888888884
0.4,49,6,oracle_edge_current,7.311925224339859e-07,6.051577226446497e-08,25.160878625510353,6.444467109171941e-06,1.0,0.0,0.38888888888888884
0.4,49,6,learned_gate,7.311925224339859e-07,6.051577226446497e-08,25.160878625510353,6.444467109171941e-06,1.0,0.0,0.38888888888888884
0.4,50,8,distance,1.4824741454832803e-06,9.452028287251004e-08,34.02301884008028,9.592177595033135e-06,1.0,0.0,0.40625
0.4,50,8,magnitude,1.9160867241831136e-06,9.941693564564787e-08,39.57332841027066,1.1991270504754156e-05,1.0,0.0,0.40625
0.4,50,8,fisher_proxy,1.0345708038670086e-06,9.371678720803248e-08,30.405250612640362,7.27944985945445e-06,1.0,0.0,0.40625
0.4,50,8,oracle_edge_current,1.0716747949644085e-06,8.402689924782869e-08,29.833690489177606,7.275255632098027e-06,1.0,0.0,0.40625
0.4,50,8,learned_gate,1.1211566294209996e-06,8.47977453710917e-08,29.8952288060293,7.590009610371368e-06,1.0,0.0,0.40625
0.4,51,4,distance,2.5386602289711085e-06,8.529110183580018e-08,42.053195765964865,2.418702159068531e-05,1.0,0.0,0.375
0.4,51,4,magnitude,1.8228540008662548e-06,8.994798737385334e-08,33.53968933941588,2.493349465137763e-05,1.0,0.0,0.375
0.4,51,4,fisher_proxy,1.2956767885090315e-06,8.482456970859496e-08,30.014965702434637,1.5013911538689951e-05,1.0,0.0,0.375
0.4,51,4,oracle_edge_current,1.2956767885090315e-06,8.482456970859496e-08,30.014965702434637,1.5013911538689951e-05,1.0,0.0,0.375
0.4,51,4,learned_gate,1.2956767885090315e-06,8.482456970859496e-08,30.014965702434637,1.5013911538689951e-05,1.0,0.0,0.375
0.4,52,6,distance,2.8339026946364033e-06,1.8802149069641672e-07,32.94375300142618,2.4820479980458722e-05,1.0,0.0,0.38888888888888884
0.4,52,6,magnitude,3.243208223929761e-06,1.703196423599151e-07,33.125417562603246,2.9039033809948904e-05,1.0,0.0,0.38888888888888884
0.4,52,6,fisher_proxy,1.971841695057319e-06,1.9789019352530013e-07,30.056244311760167,2.1538952499978436e-05,1.0,0.0,0.38888888888888884
0.4,52,6,oracle_edge_current,1.960962893317782e-06,1.5838647705198414e-07,26.625067608365626,1.851830916197879e-05,1.0,0.0,0.38888888888888884
0.4,52,6,learned_gate,1.960962893317782e-06,1.5838647705198414e-07,26.625067608365626,1.851830916197879e-05,1.0,0.0,0.38888888888888884
0.4,53,8,distance,2.4050409142691945e-06,1.509992109791956e-07,30.70182864313592,1.5970377006713698e-05,1.0,0.0,0.40625
0.4,53,8,magnitude,2.661950828426393e-06,1.5475239378027572e-07,32.193367640961554,1.7994248899120472e-05,1.0,0.0,0.40625
0.4,53,8,fisher_proxy,1.617603885303622e-06,1.5242895778100993e-07,27.260936464678124,1.19539745541274e-05,1.0,0.0,0.40625
0.4,53,8,oracle_edge_current,1.7738507572358924e-06,1.3772957826181188e-07,26.79013299012862,1.2077349671733017e-05,1.0,0.0,0.40625
0.4,53,8,learned_gate,1.8229421989731745e-06,1.3642027435554715e-07,26.851917441495722,1.2735148927258157e-05,1.0,0.0,0.40625
0.4,54,4,distance,1.562871192530707e-06,5.5266457609678066e-08,31.74666031970329,1.543892503515736e-05,1.0,0.0,0.375
0.4,54,4,magnitude,1.3002684166102627e-06,4.033922395873815e-08,26.502680765800335,9.534710034570418e-06,1.0,0.0,0.375
0.4,54,4,fisher_proxy,7.533799998266089e-07,6.136614714553843e-08,23.840625159042723,1.012622976659563e-05,1.0,0.0,0.375
0.4,54,4,oracle_edge_current,8.916995044608069e-07,5.5436871779971745e-08,21.992110794942235,1.2378060117171518e-05,1.0,0.0,0.375
0.4,54,4,learned_gate,8.916995044608069e-07,5.5436871779971745e-08,21.992110794942235,1.2378060117171518e-05,1.0,0.0,0.375
0.4,55,6,distance,9.499205849168348e-07,5.850628759704595e-08,27.155230958066184,8.158787748263703e-06,1.0,0.0,0.38888888888888884
0.4,55,6,magnitude,1.2164520083231961e-06,6.073511661008258e-08,30.606057774042718,1.0906501360099865e-05,1.0,0.0,0.38888888888888884
0.4,55,6,fisher_proxy,6.819975010369239e-07,6.426302337070207e-08,26.0976828122434,7.271451958832386e-06,1.0,0.0,0.38888888888888884
0.4,55,6,oracle_edge_current,6.913431324473418e-07,5.001900768889664e-08,23.206415453182593,6.588424782179574e-06,1.0,0.0,0.38888888888888884
0.4,55,6,learned_gate,6.913431324473418e-07,5.001900768889664e-08,23.206415453182593,6.588424782179574e-06,1.0,0.0,0.38888888888888884
0.4,56,8,distance,6.082253637397968e-07,3.948709922214457e-08,28.251975891304337,3.910450096558406e-06,1.0,0.0,0.40625
0.4,56,8,magnitude,8.170645861609038e-07,4.19255404001996e-08,33.8566697194357,5.025823235200363e-06,1.0,0.0,0.40625
0.4,56,8,fisher_proxy,4.281085082021944e-07,4.122571907307413e-08,26.499609250476524,3.0364617704930148e-06,1.0,0.0,0.40625
0.4,56,8,oracle_edge_current,4.612693339849557e-07,3.5865399425846266e-08,25.063056548284752,3.105857228850278e-06,1.0,0.0,0.40625
0.4,56,8,learned_gate,4.612693339849557e-07,3.5865399425846266e-08,25.063056548284752,3.105857228850278e-06,1.0,0.0,0.40625
0.4,57,4,distance,1.6956361789872411e-06,6.895142728566478e-08,37.82063505710674,1.834719413946193e-05,1.0,0.0,0.375
0.4,57,4,magnitude,1.4191983705132024e-06,6.478799334296879e-08,34.11896608409804,1.4106625891109853e-05,1.0,0.0,0.375
0.4,57,4,fisher_proxy,8.508593248206733e-07,7.02313490319881e-08,28.549816928038986,1.1502837227743979e-05,1.0,0.0,0.375
0.4,57,4,oracle_edge_current,9.997549388412815e-07,7.005585752975181e-08,28.27227379069102,1.4842855884698419e-05,1.0,0.0,0.375
0.4,57,4,learned_gate,8.508593248206733e-07,7.02313490319881e-08,28.549816928038986,1.1502837227743979e-05,1.0,0.0,0.375
0.4,58,6,distance,3.1720279429508595e-06,1.7169513529721758e-07,38.49872014624848,2.4758661671107146e-05,1.0,0.0,0.38888888888888884
0.4,58,6,magnitude,3.777392049167614e-06,1.792005305384686e-07,42.18664218652158,3.1149652547216345e-05,1.0,0.0,0.38888888888888884
0.4,58,6,fisher_proxy,2.1512822344591878e-06,1.744811611620569e-07,32.76072885026749,2.1266779002215025e-05,1.0,0.0,0.38888888888888884
0.4,58,6,oracle_edge_current,2.3312753217196817e-06,1.5614685762149532e-07,32.492600233246556,1.9772693887513752e-05,1.0,0.0,0.38888888888888884
0.4,58,6,learned_gate,2.3312753217196817e-06,1.5614685762149532e-07,32.492600233246556,1.9772693887513752e-05,1.0,0.0,0.38888888888888884
0.4,59,8,distance,1.8669897648133e-06,1.3543384243705296e-07,22.808872460081005,1.332541599998977e-05,1.0,0.0,0.40625
0.4,59,8,magnitude,2.201278191127596e-06,1.1329957844844172e-07,23.542262287373635,1.3498976442740056e-05,1.0,0.0,0.40625
0.4,59,8,fisher_proxy,1.3102237585103e-06,1.4243922640954162e-07,22.072882262789804,1.0163460353050606e-05,1.0,0.0,0.40625
0.4,59,8,oracle_edge_current,1.3711147985806063e-06,1.082191940235527e-07,19.162838429285657,1.0194737634322036e-05,1.0,0.0,0.40625
0.4,59,8,learned_gate,1.3711147985806063e-06,1.082191940235527e-07,19.162838429285657,1.0194737634322036e-05,1.0,0.0,0.40625
0.4,60,4,distance,3.932516716033917e-06,1.666187431602018e-07,47.7222139968853,4.2992622804733815e-05,1.0,0.0,0.375
0.4,60,4,magnitude,3.1021378579462628e-06,1.3431888073146252e-07,40.38501705303413,2.911171359732933e-05,1.0,0.0,0.375
0.4,60,4,fisher_proxy,2.045787480710557e-06,1.522337042396258e-07,33.91990542585196,2.5599316628676925e-05,1.0,0.0,0.375
0.4,60,4,oracle_edge_current,2.045787480710557e-06,1.522337042396258e-07,33.91990542585196,2.5599316628676925e-05,1.0,0.0,0.375
0.4,60,4,learned_gate,2.045787480710557e-06,1.522337042396258e-07,33.91990542585196,2.5599316628676925e-05,1.0,0.0,0.375
0.4,61,6,distance,2.5588857242901084e-06,1.3963011195067015e-07,41.1339242550421,2.017453554156936e-05,1.0,0.0,0.38888888888888884
0.4,61,6,magnitude,2.7844274461275134e-06,1.305211519120922e-07,42.090515513140915,2.2472850611117635e-05,1.0,0.0,0.38888888888888884
0.4,61,6,fisher_proxy,1.758950733731004e-06,1.4023260477693698e-07,34.815299780976076,1.7357836583588686e-05,1.0,0.0,0.38888888888888884
0.4,61,6,oracle_edge_current,1.758950733731004e-06,1.4023260477693698e-07,34.815299780976076,1.7357836583588686e-05,1.0,0.0,0.38888888888888884
0.4,61,6,learned_gate,1.9159488809094546e-06,1.273575491587306e-07,34.93891526087419,1.629152092922601e-05,1.0,0.0,0.38888888888888884
0.4,62,8,distance,1.594319932372625e-06,1.1061640822122275e-07,24.18226178838739,1.1024233133376465e-05,1.0,0.0,0.40625
0.4,62,8,magnitude,1.632057065371432e-06,1.0921636189579207e-07,24.352214346231666,1.1340494103918992e-05,1.0,0.0,0.40625
0.4,62,8,fisher_proxy,1.1263322240308294e-06,1.1981600720105472e-07,23.659455168344575,8.676605762843349e-06,1.0,0.0,0.40625
0.4,62,8,oracle_edge_current,1.1832707046785517e-06,1.0040936298975501e-07,21.534919586173544,8.630223683009947e-06,1.0,0.0,0.40625
0.4,62,8,learned_gate,1.2170243106531438e-06,9.642814484991113e-08,21.576345258763112,9.151028231106173e-06,1.0,0.0,0.40625
0.4,63,4,distance,2.2293160939249102e-06,8.856295881774586e-08,46.592508282290055,2.2301218047167875e-05,1.0,0.0,0.375
0.4,63,4,magnitude,1.9171049306574857e-06,8.379885545667637e-08,42.62708247620031,1.7400692048868054e-05,1.0,0.0,0.375
0.4,63,4,fisher_proxy,1.236475338584151e-06,8.97322841148021e-08,35.55503443825509,1.5007619008925691e-05,1.0,0.0,0.375
0.4,63,4,oracle_edge_current,1.26926341061905e-06,8.518077523662937e-08,35.288454279317186,1.6621350655721696e-05,1.0,0.0,0.375
0.4,63,4,learned_gate,1.3795119021483537e-06,9.031219249345335e-08,35.58792953887579,1.8274835553761032e-05,1.0,0.0,0.375
0.4,64,6,distance,9.910359043641589e-07,5.6012525249921105e-08,30.05993804358471,7.776568501533499e-06,1.0,0.0,0.38888888888888884
0.4,64,6,magnitude,9.306973379227349e-07,4.880081823923893e-08,28.020850015979708,6.970759107565243e-06,1.0,0.0,0.38888888888888884
0.4,64,6,fisher_proxy,6.865796867092563e-07,6.077380311048769e-08,27.48270609211314,6.888599189482809e-06,1.0,0.0,0.38888888888888884
0.4,64,6,oracle_edge_current,7.069014117955241e-07,5.161462083921886e-08,25.647077314814805,6.165643648562928e-06,1.0,0.0,0.38888888888888884
0.4,64,6,learned_gate,7.069014117955241e-07,5.161462083921886e-08,25.647077314814805,6.165643648562928e-06,1.0,0.0,0.38888888888888884
0.4,65,8,distance,3.6342974730827853e-06,2.1855301857619765e-07,38.2722992545678,2.337210431861815e-05,1.0,0.0,0.40625
0.4,65,8,magnitude,4.22443654373809e-06,2.040248445387498e-07,41.11433776778731,2.511563717048119e-05,1.0,0.0,0.40625
0.4,65,8,fisher_proxy,2.4623949253408753e-06,2.0685029389713111e-07,32.073068639923065,1.717581757204063e-05,1.0,0.0,0.40625
0.4,65,8,oracle_edge_current,2.496252325363361e-06,1.990853522733477e-07,31.97759858366317,1.7931908253555883e-05,1.0,0.0,0.40625
0.4,65,8,learned_gate,2.496252325363361e-06,1.990853522733477e-07,31.97759858366317,1.7931908253555883e-05,1.0,0.0,0.40625
0.4,66,4,distance,1.3975152727850603e-06,4.8059174544249793e-08,49.72795724452698,1.2621210413739729e-05,1.0,0.0,0.375
0.4,66,4,magnitude,9.219774466958282e-07,4.864543210839618e-08,37.88710931575832,1.0822643440351717e-05,1.0,0.0,0.375
0.4,66,4,fisher_proxy,7.41338889302436e-07,4.475893311603656e-08,34.83873278752781,7.804381114214032e-06,1.0,0.0,0.375
0.4,66,4,oracle_edge_current,7.41338889302436e-07,4.475893311603656e-08,34.83873278752781,7.804381114214032e-06,1.0,0.0,0.375
0.4,66,4,learned_gate,7.41338889302436e-07,4.475893311603656e-08,34.83873278752781,7.804381114214032e-06,1.0,0.0,0.375
0.4,67,6,distance,1.551608269606657e-06,9.175139063567276e-08,29.363392052083398,1.2808743155115574e-05,1.0,0.0,0.38888888888888884
0.4,67,6,magnitude,1.983770129121547e-06,9.780734059625086e-08,33.49654013306923,1.736834548436135e-05,1.0,0.0,0.38888888888888884
